female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
0,50,1,0,0,0,77719,138,0,5.222209,2.6695991,0,0,0,0,0,0,0,1,0,1,0,5.222209
0,50,1,0,0,0,77728,93,0,4.3000002,1.9356298,0,1,0,0,0,0,0,0,0,0,1,4.3000002
1,50,1,0,0,0,77729,95,0,4.3111043,2.6348193,0,1,0,0,0,0,0,0,0,1,0,4.3111043
1,50,0,0,0,0,77753,141,0,1.0666667,1.3737153,0,0,0,0,0,0,0,0,0,1,0,1.0666667
0,50,0,0,1,0,77757,140,.73333335,0,2.5703194,0,0,0,0,0,0,1,0,0,0,0,.73333335
1,50,0,0,0,0,77761,146,0,0,2.0823715,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,77773,146,0,7.5,2.3978953,0,0,0,0,0,0,0,0,0,1,0,7.5
1,50,1,0,0,0,77793,147,1.777775,3.0222168,2.3025851,0,0,0,0,0,0,0,0,0,0,1,4.7999916
0,50,1,0,0,0,77794,158,0,4.0666666,1.9459101,0,0,0,1,0,0,0,0,1,0,0,4.0666666
0,50,0,0,0,0,77799,161,0,0,2.6369116,0,0,1,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,77833,92,0,4.7555499,2.1222615,0,0,0,0,0,0,0,0,0,1,0,4.7555499
1,50,0,0,0,0,77837,137,1.2,5,2.7080503,0,0,0,0,0,0,0,0,0,1,0,6.1999998
0,50,1,0,0,0,77841,129,0,4.1666665,2.8213789,0,0,0,0,0,0,0,1,1,0,0,4.1666665
1,50,0,0,1,0,77854,155,0,1.1666666,2.0655961,0,0,0,0,0,0,0,0,0,0,1,1.1666666
1,50,1,0,0,0,77855,45,.30000001,4.5666666,2.2617631,0,0,0,0,0,0,0,0,0,1,0,4.8666668
1,50,1,0,0,0,77871,107,0,4.4666667,2.3513753,0,0,0,0,1,0,0,0,0,1,0,4.4666667
0,50,0,0,0,0,77873,117,2.1111083,0,2.1335087,0,0,0,0,0,0,0,0,0,0,0,2.1111083
1,50,0,1,0,0,77881,102,2.2,1.5666667,2.442347,0,0,0,1,0,0,0,0,1,0,0,3.7666669
0,50,1,0,0,0,77892,107,0,5.1333332,2.6945999,0,0,0,0,0,1,0,0,1,0,0,5.1333332
1,50,1,0,0,0,77918,72,0,4.5555544,2.0393846,0,0,0,0,0,0,0,1,1,0,0,4.5555544
0,50,0,0,0,0,77922,94,0,0,1.9764519,0,0,0,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,77924,134,0,4.4888816,2.8033605,0,0,0,0,1,0,0,0,0,1,0,4.4888816
1,50,1,0,0,0,77927,122,.22222188,4.0888829,2.9142773,0,0,0,0,1,0,0,0,0,0,1,4.3111048
1,50,1,0,1,0,77936,101,0,4.1999941,1.5892347,0,0,1,0,0,0,0,0,0,0,1,4.1999941
1,50,1,0,1,0,77946,119,1.2333333,3.2666667,2.4849067,0,0,0,0,0,0,0,0,0,0,1,4.5
0,50,0,0,1,0,77967,89,2.3,4.6666665,2.3241332,0,1,0,0,0,0,0,0,0,0,1,6.9666662
0,50,0,0,0,0,77986,166,0,0,2.6210389,0,1,0,0,0,0,0,0,1,0,0,0
0,50,0,0,0,0,78018,120,0,1.9,2.0794415,0,0,0,0,0,0,0,0,0,0,1,1.9
1,50,1,0,1,0,78044,84,0,5.5666666,2.7080503,0,0,0,0,0,0,1,0,0,0,1,5.5666666
1,50,0,0,0,0,78073,129,0,0,2.0149031,0,0,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,78084,127,0,4.3333335,2.7319558,0,0,0,0,0,0,0,0,0,0,1,4.3333335
0,50,1,0,0,0,78090,126,0,4.0666666,3.0365543,0,0,0,0,1,0,0,0,0,1,0,4.0666666
0,50,0,0,0,0,78093,164,0,.83333331,2.5494452,0,0,0,0,0,0,0,0,0,0,1,.83333331
1,50,1,0,0,0,78095,151,0,4.1333332,2.3409312,0,0,0,0,0,0,0,0,0,0,1,4.1333332
1,50,1,0,0,0,78113,98,0,3.9999959,2.8419981,0,0,0,0,0,0,0,1,0,1,0,3.9999959
0,50,0,0,0,0,78118,166,0,0,2.6695991,0,0,0,0,0,0,0,0,0,1,0,0
0,50,1,0,1,0,78128,129,0,4.5666666,2.0794415,0,1,0,0,0,0,0,0,0,0,1,4.5666666
0,50,0,0,1,0,78134,147,0,0,1.9865031,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,78150,121,0,6.0999999,3.1267605,0,0,0,0,0,0,0,0,0,0,1,6.0999999
0,50,0,0,0,0,78171,130,0,3.2666667,2.8033605,0,1,0,0,0,0,0,0,1,0,0,3.2666667
1,50,0,0,0,0,78210,10,0,0,.69314718,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,1,0,78215,161,0,0,2.2826886,0,0,0,0,0,0,1,0,1,0,0,0
0,50,0,0,0,0,78226,160,0,1.9777751,2.9311938,0,0,0,0,0,0,0,0,0,0,1,1.9777751
0,50,1,0,0,1,78234,161,0,4.7333331,2.204072,0,1,0,0,0,0,0,0,0,0,1,4.7333331
1,50,1,0,0,0,78251,132,0,4.5333333,2.3513753,0,0,1,0,0,0,0,0,0,0,0,4.5333333
0,50,1,0,0,0,78255,54,0,6.0999999,2.2801123,0,0,0,0,1,0,0,0,0,0,0,6.0999999
1,50,0,1,0,0,78258,145,2.4333334,0,2.2407091,0,1,0,0,0,0,0,0,0,0,1,2.4333334
0,50,0,0,1,0,78261,94,0,0,2.4917543,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,78304,129,0,0,1.9278916,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,1,78313,163,0,.40000001,2.6772785,0,0,0,0,0,0,1,0,0,0,0,.40000001
0,50,0,1,0,0,78330,131,2.9000001,0,2.74084,0,0,1,0,0,0,0,0,0,0,0,2.9000001
1,50,0,0,0,0,78332,40,0,0,1.3862944,0,0,1,0,0,0,0,0,0,1,0,0
1,50,0,0,1,0,78370,144,0,0,2.4979463,0,0,0,0,0,0,1,0,0,0,1,0
1,50,0,0,0,0,78375,142,0,0,1.8718022,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,78376,131,0,0,3.0314503,0,0,1,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,78388,108,0,4.4666667,1.8000582,0,1,0,0,0,0,0,0,0,0,1,4.4666667
1,50,0,0,0,0,78397,121,0,0,1.5198258,0,0,0,1,0,0,0,0,0,1,0,0
0,50,0,0,0,0,78399,104,0,7.5,2.3978953,0,1,0,0,0,0,0,0,0,0,1,7.5
1,50,0,0,0,0,78404,100,0,0,1.9095426,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,78429,141,0,0,.73165703,0,0,0,0,0,0,0,0,0,1,0,0
0,50,1,0,0,0,78430,46,3.3799987,1.8111087,2.3264906,0,1,0,0,0,0,0,0,1,0,0,5.1911073
0,50,1,0,0,0,78436,134,0,4.377769,2.6672282,0,0,0,0,0,0,0,0,0,0,1,4.377769
1,50,0,0,0,0,78437,48,0,0,1.704748,0,0,0,0,0,0,0,0,0,1,0,0
0,50,0,0,0,0,78453,124,0,6.7166667,2.3570733,0,0,0,0,0,0,0,0,0,1,0,6.7166667
0,50,0,0,0,0,78465,116,.41666666,7.5,2.161943,0,0,1,0,0,0,0,0,0,0,0,7.9166665
0,50,0,0,0,0,78477,164,0,0,2.3025851,0,0,0,0,1,0,0,0,1,0,0,0
0,50,1,0,0,0,78492,151,0,2.6666667,2.3513753,0,0,0,0,0,0,1,0,0,0,1,2.6666667
0,50,1,0,0,0,78542,145,0,4.4000001,1.5992826,0,0,0,0,0,0,0,0,0,0,1,4.4000001
0,50,0,0,1,0,78554,147,0,0,2.2975726,0,0,0,0,1,0,0,0,1,0,0,0
1,50,0,0,0,1,78572,138,0,0,2.0156724,0,0,0,0,0,0,1,0,0,0,0,0
0,50,0,0,0,0,78593,162,0,0,2.61274,0,1,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,78611,141,0,0,1.856487,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,1,0,0,78628,143,2.3333333,0,2.1493289,0,0,0,0,0,0,0,0,0,1,0,2.3333333
0,50,0,0,0,0,78636,106,0,0,2.7595708,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,78675,161,0,0,1.4101999,0,0,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,78678,130,0,4.7333331,2.7080503,0,1,0,0,0,0,0,0,1,0,0,4.7333331
1,50,0,0,1,0,78679,96,0,6.1666665,2.6390574,0,0,0,0,1,0,0,0,0,0,1,6.1666665
0,50,0,0,0,1,78696,85,0,0,2.0541236,0,0,0,0,0,0,1,0,0,0,0,0
1,50,0,0,0,0,78727,164,0,0,3.4908094,0,0,0,0,0,1,0,0,0,0,1,0
0,50,0,0,0,0,78735,166,0,0,2.1972246,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,1,78773,157,0,.30000001,2.3025851,0,0,0,0,1,0,0,0,0,1,0,.30000001
1,50,0,0,0,0,78782,152,.40000001,0,1.4552872,0,0,0,0,1,0,0,0,0,1,0,.40000001
0,50,0,0,0,1,78788,145,0,0,1.9629077,0,1,0,0,0,0,0,0,0,0,0,0
1,50,1,0,0,0,78795,142,.2,4.2333331,2.2839365,0,0,0,0,0,0,0,0,0,1,0,4.4333329
0,50,1,0,0,0,78826,147,0,4.5,2.2669578,0,0,0,0,1,0,0,0,0,0,1,4.5
0,50,0,0,1,0,78834,35,0,0,1.3444767,0,0,1,0,0,0,0,0,0,1,0,0
0,50,1,0,0,1,78842,149,0,4.2444396,2.9054613,0,0,1,0,0,0,0,0,0,0,0,4.2444396
0,50,0,0,0,0,78899,152,0,.30000001,2.5257287,0,1,0,0,0,0,0,0,0,0,1,.30000001
0,50,0,0,0,0,78906,153,0,0,2.5032558,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,78926,132,1.7333333,.1,1.9356298,0,1,0,0,0,0,0,0,0,0,1,1.8333334
1,50,0,0,0,0,78981,117,0,0,1.7421683,0,0,1,0,0,0,0,0,0,1,0,0
0,50,0,0,0,0,78993,61,1.4833333,0,2.9957323,0,1,0,0,0,0,0,0,0,0,0,1.4833333
1,50,1,0,1,0,79001,128,0,4.4666667,2.4849067,0,1,0,0,0,0,0,0,0,0,1,4.4666667
0,50,0,0,0,0,79004,159,0,0,2.8758214,0,0,1,0,0,0,0,0,0,1,0,0
1,50,1,0,0,0,79013,148,0,4.6777749,2.4218009,0,1,0,0,0,0,0,0,0,0,0,4.6777749
0,50,0,0,0,0,79032,154,0,0,1.299283,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,79054,86,0,2.1555531,1.658228,0,0,1,0,0,0,0,0,0,1,0,2.1555531
1,50,0,0,0,0,79075,133,0,0,1.5238799,0,0,0,1,0,0,0,0,0,0,1,0
1,50,1,0,1,0,79085,130,0,5.1333332,.69314718,0,0,0,0,0,0,0,0,0,0,1,5.1333332
1,50,0,0,0,0,79089,164,0,.13333315,2.0510826,0,1,0,0,0,0,0,0,0,1,0,.13333315
1,50,0,1,0,0,79112,51,2.1666646,0,1.4814996,0,0,0,0,0,0,0,1,0,0,0,2.1666646
1,50,0,0,1,0,79115,16,0,0,1.5040774,0,0,0,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,79143,112,0,4,2.6313052,0,1,0,0,0,0,0,0,1,0,0,4
0,50,1,0,0,0,79145,124,0,4.7666669,2.7669272,0,0,1,0,0,0,0,0,0,0,1,4.7666669
0,50,1,0,0,0,79181,149,0,4.3777709,2.6941612,0,0,0,1,0,0,0,0,0,1,0,4.3777709
0,50,0,0,1,0,79212,161,.69999999,0,2.4748561,0,0,0,0,1,0,0,0,0,0,0,.69999999
0,50,0,0,0,0,79218,118,0,0,1.925707,0,1,0,0,0,0,0,0,0,1,0,0
0,50,1,0,1,0,79220,40,0,4.6666665,2.1427011,0,0,0,0,0,0,0,0,0,0,1,4.6666665
1,50,0,0,1,0,79289,166,0,0,1.8325815,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,79298,123,.60000002,.23333333,1.9278916,0,0,0,0,0,0,0,0,0,0,1,.83333337
1,50,0,0,0,0,79318,136,0,0,1.3489854,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,1,0,79325,165,0,0,2.4309778,0,0,0,0,0,0,0,0,0,0,1,0
1,50,1,0,1,0,79328,162,0,4.4000001,2.2437446,0,0,0,0,1,0,0,0,1,0,0,4.4000001
0,50,0,0,0,0,79346,145,0,0,2.0794415,0,1,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,79356,112,1.9333333,2.9000001,2.0409503,0,0,0,0,0,0,0,0,0,0,1,4.8333335
1,50,0,0,0,0,79380,132,0,0,1.7426568,0,1,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,79440,150,2.7444417,2.399996,2.1953197,0,0,0,0,0,0,0,0,0,0,1,5.1444378
1,50,0,0,1,0,79516,104,0,0,1.6233407,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,79536,157,0,0,2.4849067,0,0,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,1,79566,69,3.7333333,2.4333334,2.0794415,0,0,0,0,0,0,1,0,0,0,1,6.166667
1,50,0,0,0,0,79570,149,1.9555532,0,2.0813773,0,0,0,0,0,0,0,0,0,0,0,1.9555532
1,50,0,0,1,0,79571,79,0,7.1666665,2.8033605,0,0,0,0,0,1,0,0,1,0,0,7.1666665
1,50,1,0,0,0,79596,140,0,4.0333333,2.7389026,0,0,0,0,0,1,0,0,0,1,0,4.0333333
1,50,0,0,0,0,79602,104,1.2666657,0,2.3978953,0,0,0,0,0,0,0,0,0,1,0,1.2666657
0,50,0,0,0,0,79637,44,0,0,3.1010928,0,0,0,0,0,0,1,0,1,0,0,0
0,50,0,0,0,0,79655,136,.28888854,0,2.4792452,0,1,0,0,0,0,0,0,0,0,0,.28888854
1,50,1,0,0,0,79675,140,2.1666667,1.9666667,2.3063281,0,1,0,0,0,0,0,0,0,0,0,4.1333332
1,50,0,0,0,1,79699,147,0,0,2.5649493,0,0,0,0,0,0,1,0,0,1,0,0
0,50,1,0,0,0,79709,144,0,2.5999959,2.7725887,0,0,0,0,1,0,0,0,0,0,1,2.5999959
1,50,1,0,1,0,79738,77,0,4.6888824,2.174695,0,0,1,0,0,0,0,0,0,0,1,4.6888824
1,50,1,0,0,0,79769,82,.83333331,4.2333331,1.9306173,0,0,0,0,0,0,0,0,0,0,1,5.0666666
1,50,1,0,0,0,79771,78,0,5.3000002,2.248044,0,0,0,0,0,0,0,0,0,0,1,5.3000002
0,50,1,0,0,0,79787,142,0,5.4444375,2.7999878,0,0,0,0,0,0,0,1,0,1,0,5.4444375
1,50,1,0,0,0,79788,156,0,4.1666665,2.9536073,0,1,0,0,0,0,0,0,0,0,1,4.1666665
0,50,1,0,0,0,79797,78,0,4.3333335,2.0794415,0,1,0,0,0,0,0,0,0,0,1,4.3333335
1,50,0,1,0,0,79799,131,2.0333333,0,2.3863938,0,0,0,0,0,0,0,1,0,1,0,2.0333333
1,50,1,0,0,0,79817,144,0,4.1666665,2.3130565,0,1,0,0,0,0,0,0,0,0,1,4.1666665
1,50,0,0,0,0,79821,123,0,0,1.5860724,0,1,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,79842,148,0,0,2.6006062,0,0,1,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,79855,163,0,.8222211,2.4132314,0,0,0,0,0,0,0,1,0,0,0,.8222211
1,50,0,0,0,0,79860,88,0,0,1.7917595,0,0,1,0,0,0,0,0,1,0,0,0
0,50,0,0,1,0,79867,137,0,.3999995,2.7080503,0,0,0,0,0,0,0,0,0,0,1,.3999995
1,50,0,1,0,0,79905,80,2.4333334,0,1.8939172,0,0,0,0,0,0,0,0,0,1,0,2.4333334
0,50,0,0,1,0,79908,129,0,0,1.6094379,0,0,1,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,79939,102,2.0999999,0,1.4152304,0,0,0,0,1,0,0,0,1,0,0,2.0999999
0,50,0,0,0,0,79953,135,0,3.8333333,2.3025851,0,0,0,0,1,0,0,0,0,1,0,3.8333333
0,50,0,0,0,0,79960,105,0,0,1.8957077,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,79962,82,0,0,2.7148976,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,79965,148,0,0,2.8519206,0,0,0,0,0,1,0,0,0,0,0,0
1,50,0,0,0,0,79985,99,0,.66666567,2.6740758,0,0,0,0,1,0,0,0,0,0,1,.66666567
0,50,0,0,0,0,79998,152,0,0,2.4570212,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,80005,134,.97777659,0,2.7725887,0,1,0,0,0,0,0,0,0,1,0,.97777659
0,50,1,0,0,0,80007,116,0,3.8333333,2.6798792,0,1,0,0,0,0,0,0,0,0,1,3.8333333
0,50,0,0,0,0,80035,156,0,1.0333333,3.1780539,0,0,0,0,0,0,0,0,0,0,1,1.0333333
1,50,0,0,0,0,80043,124,0,0,1.8562976,0,1,0,0,0,0,0,0,0,1,0,0
0,50,0,0,0,0,80074,121,0,5.6222129,2.6026897,0,0,0,0,0,0,0,0,0,0,1,5.6222129
1,50,0,0,0,0,80111,114,0,6.0333333,3.1135154,0,0,0,0,0,0,0,1,0,1,0,6.0333333
0,50,0,0,0,0,80121,84,0,0,1.926056,0,0,0,0,1,0,0,0,0,0,0,0
1,50,0,0,0,1,80150,148,0,0,2.4412596,0,0,0,0,1,0,0,0,0,0,1,0
0,50,0,0,0,0,80202,105,0,0,2.1747513,0,1,0,0,0,0,0,0,1,0,0,0
0,50,1,0,1,0,80224,145,0,5.9666667,3.05988,0,0,0,0,0,0,0,0,0,0,1,5.9666667
0,50,0,0,0,0,80239,164,0,1.5,2.4567358,0,0,1,0,0,0,0,0,0,0,1,1.5
0,50,1,0,0,0,80241,124,0,5.0666666,3.2580965,0,0,0,0,1,0,0,0,0,0,1,5.0666666
0,50,1,0,0,0,80242,96,1.8666646,3.4666605,2.6100698,0,0,0,1,0,0,0,0,0,0,1,5.3333254
0,50,1,0,0,0,80250,131,0,5.5999999,2.8903718,0,0,0,0,0,0,0,0,0,0,0,5.5999999
1,50,0,0,1,0,80286,93,0,0,1.4109865,0,0,0,0,1,0,0,0,0,0,1,0
0,50,1,0,0,0,80328,131,0,4.0444417,1.9616585,0,0,0,0,0,1,0,0,0,1,0,4.0444417
0,50,0,0,0,0,80349,134,0,0,1.9095426,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,80350,66,0,0,1.527983,0,1,0,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,80358,146,0,0,1.9764519,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,80359,166,0,0,1.9671124,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,80371,139,0,2.2888856,1.8058263,0,0,0,0,0,1,0,0,0,1,0,2.2888856
1,50,1,0,0,0,80376,122,0,4.4000001,2.1202636,0,0,0,0,0,1,0,0,0,0,1,4.4000001
0,50,0,0,0,1,80383,161,0,0,2.3025851,0,0,0,0,0,0,1,0,0,0,1,0
1,50,0,0,0,0,80389,105,.088888742,0,2.3792467,0,0,0,0,0,0,0,1,0,0,0,.088888742
0,50,1,0,0,0,80393,162,2.6222188,2.9999938,2.8716795,0,0,1,0,0,0,0,0,0,0,1,5.6222124
0,50,0,1,0,0,80470,147,2.1333334,0,1.8718022,0,1,0,0,0,0,0,0,0,0,1,2.1333334
1,50,0,0,0,0,80476,165,0,0,2.1150491,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,1,0,80516,65,0,0,1.2641264,0,1,0,0,0,0,0,0,0,1,0,0
0,50,0,1,0,0,80528,129,2.6888855,0,2.0574627,0,0,0,0,1,0,0,0,0,1,0,2.6888855
0,50,1,0,0,0,80549,131,1.1,4.0777712,2.6703098,0,1,0,0,0,0,0,0,0,0,0,5.1777711
1,50,0,0,0,0,80600,30,0,0,1.5975521,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,80607,34,0,0,1.8718569,0,1,0,0,0,0,0,0,0,1,0,0
1,50,1,0,0,0,80616,95,0,5,2.524647,0,0,0,0,0,1,0,0,1,0,0,5
1,50,0,0,0,0,80617,151,0,0,1.5598472,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,80623,97,0,7.2666669,2.7972813,0,0,0,0,0,0,1,0,1,0,0,7.2666669
1,50,1,0,0,0,80632,120,.30000001,4.3000002,1.6677068,0,0,0,0,0,0,0,0,1,0,0,4.6000004
1,50,0,0,1,0,80706,68,0,0,1.3217559,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,80713,98,0,2.1333334,1.9671124,0,0,1,0,0,0,0,0,0,1,0,2.1333334
0,50,0,0,0,0,80715,60,0,4.2222166,1.8325815,0,1,0,0,0,0,0,0,0,0,0,4.2222166
1,50,0,0,0,0,80741,137,0,1.5666667,2.1068406,0,0,0,0,0,0,0,0,0,0,1,1.5666667
1,50,0,0,1,0,80766,166,0,0,2.0149031,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,1,0,80785,166,0,0,2.5156784,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,80786,142,0,0,2.0838959,0,0,0,1,0,0,0,0,0,1,0,0
0,50,1,0,0,0,80788,143,0,3.2666667,2.9123507,0,0,0,0,0,0,1,0,0,1,0,3.2666667
1,50,0,0,1,0,80806,121,0,0,2.3333569,0,0,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,80814,114,2.1333334,3.1333334,1.9459101,0,1,0,0,0,0,0,0,0,0,1,5.2666669
0,50,1,0,0,0,80821,152,3.0333333,1.3,2.6162426,0,0,0,1,0,0,0,0,0,0,1,4.333333
1,50,1,0,1,0,80827,105,0,4.3666668,2.453665,0,0,1,0,0,0,0,0,1,0,0,4.3666668
1,50,1,0,1,0,80851,105,0,3.6666667,1.5560762,0,1,0,0,0,0,0,0,0,0,1,3.6666667
0,50,1,0,0,0,80853,101,0,4.3333335,2.4849067,0,0,0,0,1,0,0,0,0,0,1,4.3333335
0,50,0,0,0,0,80892,163,0,0,2.3418052,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,80895,46,0,5.6999998,2.3977902,0,0,0,0,1,0,0,0,1,0,0,5.6999998
1,50,0,0,0,0,80899,150,0,0,1.7681969,0,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,80919,163,0,0,2.1554344,0,1,0,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,80930,140,0,4.3000002,2.1400661,0,0,0,0,0,0,0,1,0,1,0,4.3000002
0,50,1,0,0,0,80947,163,0,4.666657,2.8678989,0,0,0,0,0,1,0,0,0,1,0,4.666657
1,50,0,0,0,0,80964,164,0,0,2.4849067,0,0,0,1,0,0,0,0,1,0,0,0
0,50,0,0,0,0,80966,152,0,0,2.0388086,0,0,1,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,80989,143,0,4.2666669,2.1484344,0,0,0,0,0,0,0,1,0,1,0,4.2666669
1,50,1,0,0,0,81001,107,0,4.2666607,2.291471,0,0,1,0,0,0,0,0,0,0,1,4.2666607
0,50,0,0,1,0,81012,164,0,0,2.6246686,0,0,1,0,0,0,0,0,1,0,0,0
1,50,0,0,0,0,81015,151,0,0,2.5885155,0,0,0,0,0,0,1,0,0,1,0,0
1,50,0,0,1,0,81027,100,0,0,1.6292403,0,0,0,0,1,0,0,0,0,1,0,0
1,50,0,0,1,0,81054,57,0,0,2.0016799,0,0,0,0,0,0,0,0,0,0,1,0
1,50,1,0,0,0,81073,119,0,4.8333335,1.9629076,0,1,0,0,0,0,0,0,0,1,0,4.8333335
0,50,0,0,0,0,81097,93,0,0,2.7624333,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,81116,74,0,0,1.927572,0,0,0,1,0,0,0,0,0,1,0,0
0,50,0,0,0,0,81146,163,0,0,3.2516656,0,1,0,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,81148,146,.51111042,0,1.7700101,0,0,0,0,0,0,0,0,0,0,1,.51111042
0,50,0,0,0,0,81155,160,0,0,2.3978953,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,1,0,81157,108,0,2.1333334,2.0347054,0,1,0,0,0,0,0,0,0,0,1,2.1333334
0,50,1,0,0,0,81179,131,0,1.1,2.5902672,0,0,0,0,0,0,0,0,0,0,1,1.1
0,50,1,0,0,0,81189,150,0,4.3000002,3.0197613,0,1,0,0,0,0,0,0,0,0,1,4.3000002
1,50,1,0,0,0,81212,109,2.1333334,1.5333313,2.0149031,0,1,0,0,0,0,0,0,0,0,1,3.6666646
1,50,1,0,0,0,81222,130,2.1333334,2.0999999,2.3264906,0,0,0,0,0,0,0,1,1,0,0,4.2333336
0,50,0,0,0,0,81224,162,0,0,2.2617631,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,1,0,81247,136,1.2,0,1.8405495,0,0,0,0,0,0,0,0,0,0,1,1.2
1,50,0,0,0,0,81259,158,0,.1,2.7080503,0,0,0,0,0,0,0,1,1,0,0,.1
1,50,1,0,0,0,81264,147,0,4.8000002,1.8787708,0,0,0,0,1,0,0,0,0,1,0,4.8000002
1,50,0,0,0,0,81276,23,0,0,1.4470134,0,1,0,0,0,0,0,0,0,0,0,0
1,50,0,0,0,0,81286,118,0,0,1.2947271,0,0,0,0,0,0,0,0,0,1,0,0
1,50,0,1,0,0,81314,120,2.2,0,2.2145433,0,0,1,0,0,0,0,0,0,0,1,2.2
1,50,1,0,0,0,81324,150,0,4.0222211,2.2923048,0,0,0,0,0,0,0,0,0,1,0,4.0222211
1,50,0,0,1,0,81340,138,0,.86666667,1.8718022,0,0,0,0,1,0,0,0,0,0,1,.86666667
1,50,0,0,0,0,81358,163,0,0,2.3864665,0,0,1,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,81360,137,2.0999999,3.8,2.4685063,0,0,0,0,0,1,0,0,0,1,0,5.8999996
1,50,0,0,1,0,81361,25,0,0,2.226557,0,0,0,0,0,0,1,0,1,0,0,0
1,50,1,0,0,0,81383,130,0,3.9000001,2.908721,0,0,0,0,0,1,0,0,1,0,0,3.9000001
1,50,1,0,0,0,81393,106,0,5.1333251,2.3749058,0,0,1,0,0,0,0,0,0,0,1,5.1333251
1,50,0,0,0,0,81410,166,0,0,2.0794415,0,0,0,0,1,0,0,0,1,0,0,0
1,50,1,0,0,0,81423,138,0,4.3333335,2.1202636,0,0,0,0,0,0,0,0,1,0,0,4.3333335
1,50,0,0,0,0,81433,63,0,0,1.9072336,0,1,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,81444,133,0,4.8555503,2.9666123,0,0,0,0,0,1,0,0,0,0,1,4.8555503
1,50,1,0,0,0,81453,133,2.4000001,2,1.6292403,0,1,0,0,0,0,0,0,0,0,0,4.4000001
1,50,1,0,0,0,81456,132,0,4.5888834,2.74084,0,1,0,0,0,0,0,0,0,1,0,4.5888834
1,50,0,0,0,0,81473,94,0,0,1.5040774,0,1,0,0,0,0,0,0,0,1,0,0
1,50,1,0,0,1,81482,147,0,4.5,2.1882958,0,0,0,0,1,0,0,0,0,1,0,4.5
1,50,0,0,0,1,81483,160,0,0,2.2202897,0,0,0,0,0,0,1,0,0,0,1,0
1,50,0,0,1,0,81497,132,0,2.3,2.9617579,0,0,0,0,0,0,1,0,1,0,0,2.3
